"enteric_CH4","milk_yield","enteric_CH4_CO2eq","mm_CH4_CO2eq","mm_N2O_CO2eq","feed_CO2","on_farm","pc_enteric_CH4","pc_milk_yield","pc_enteric_CH4_CO2eq","pc_mm_CH4_CO2eq","pc_mm_N2O_CO2eq","pc_feed_CO2","pc_on_farm"
26.5784418879764,4060.1312276175,5269.91460558451,972.981410567539,1309.86517626706,2264.14905148251,9816.91024390162,8.85948062932547,1353.3770758725,1756.6382018615,324.327136855846,436.621725422354,754.716350494169,3272.30341463387
25.6962181761692,4439.50103116442,7134.21486226077,1325.87466802867,1012.19536134553,2477.97284738973,11950.2577390247,8.56540605872306,1479.83367705481,2378.07162075359,441.958222676223,337.398453781844,825.990949129909,3983.41924634157
53.7995813415346,3280.18357406385,5781.81863486304,1029.62390786971,839.713150201853,2638.40064195497,10289.5563348896,17.9331937805115,1093.39452468795,1927.27287828768,343.207969289903,279.904383400618,879.466880651657,3429.85211162986
56.0741157609632,3044.49081769692,6585.4800579554,1802.90594036506,1145.32407281381,2036.02240682254,11569.7324779568,18.6913719203211,1014.83027256564,2195.16001931847,600.968646788354,381.774690937936,678.674135607513,3856.57749265227
77.0546485074731,3471.88538156125,5492.50701498179,1052.24746947883,567.477865138552,2122.97428932931,9235.20663892848,25.6848828358244,1157.29512718708,1830.8356716606,350.749156492943,189.159288379517,707.658096443104,3078.40221297616
26.6231794181547,3573.61278962126,5081.03037036401,240.495335221234,1009.72193158589,2912.04117263049,9243.28880980162,8.87439313938491,1191.20426320709,1693.67679012134,80.1651117404115,336.573977195297,970.680390876831,3081.09626993387
61.3442006234341,3618.8484708014,5754.8914265394,535.432054544552,1020.78975260196,2416.31208459995,9727.42531828586,20.448066874478,1206.28282360047,1918.2971421798,178.477351514851,340.26325086732,805.437361533316,3242.47510609529
49.838559478205,4626.19644398654,6612.67105570026,929.52091658435,914.97047367925,1879.36250732796,10336.5249532918,16.6128531594017,1542.06548132885,2204.22368523342,309.840305528117,304.990157893083,626.454169109321,3445.50831776394
25.348081466263,3615.26778069474,3779.14526804769,369.289461575394,838.652845700986,2520.6886392817,7507.77621460577,8.44936048875434,1205.08926023158,1259.71508934923,123.096487191798,279.550948566995,840.229546427235,2502.59207153526
62.1790780535312,3836.43412768373,4958.50963045801,891.828560883961,1926.28465151915,2561.23484817315,10337.8576910343,20.7263593511771,1278.81137589458,1652.836543486,297.27618696132,642.094883839716,853.744949391049,3445.95256367809
92.3328353035506,2340.03354643858,3095.1861152231,616.183722204922,527.497333591382,1333.51625364999,5572.3834246694,46.1664176517753,1170.01677321929,1547.59305761155,308.091861102461,263.748666795691,666.758126824996,2786.1917123347
47.7108379787296,2287.94329889525,2740.5485873292,747.566840043337,487.287495842726,1470.33371507227,5445.73663828754,23.8554189893648,1143.97164944763,1370.2742936646,373.783420021669,243.643747921363,735.166857536137,2722.86831914377
63.4356796633509,1614.95800316951,2948.95879496202,470.044001903684,371.508893423295,1223.88985568026,5014.40154596926,31.7178398316755,807.479001584753,1474.47939748101,235.022000951842,185.754446711647,611.94492784013,2507.20077298463
87.6451794453434,2647.39140218466,3296.39229493534,659.317828257533,997.773987498565,1409.41384610376,6362.89795679521,43.8225897226717,1323.69570109233,1648.19614746767,329.658914128766,498.886993749283,704.706923051882,3181.4489783976
55.8993218184962,1532.15050741088,2804.31396365343,452.350529778275,802.178270652022,1228.54665875392,5287.38942283765,27.9496609092481,766.075253705442,1402.15698182672,226.175264889138,401.089135326011,614.27332937696,2643.69471141882
83.8973011087226,2356.15539779594,3080.47652388695,696.274421960636,297.460008991187,1240.4024287082,5314.61338354697,41.9486505543613,1178.07769889797,1540.23826194347,348.137210980318,148.730004495594,620.2012143541,2657.30669177349
69.2630435824895,2266.79535706371,3160.61172873277,512.220760706185,615.7956760506,959.917508768661,5248.54567425821,34.6315217912448,1133.39767853185,1580.30586436638,256.110380353092,307.8978380253,479.95875438433,2624.27283712911
52.6052965078073,1824.4053934891,2745.46619487118,697.162210381718,269.510853594401,866.061315984681,4578.20057483198,26.3026482539037,912.202696744551,1372.73309743559,348.581105190859,134.755426797201,433.03065799234,2289.10028741599
27.3386815755416,1368.34506783761,3181.03392091638,309.978232389619,706.534162377589,1407.83032189067,5605.37663757425,13.6693407877708,684.172533918803,1590.51696045819,154.98911619481,353.267081188794,703.915160945335,2802.68831878713
45.83823604253,1708.78122640375,2387.75765883278,371.393484853915,859.78307268157,1682.66069548315,5301.59491185142,22.919118021265,854.390613201876,1193.87882941639,185.696742426958,429.891536340785,841.330347741576,2650.79745592571
40.3920943348114,6720.57864343659,9149.74992052266,1170.61205294785,1511.92268671653,10321.9080415534,22154.1927017405,5.77029919068734,960.082663348084,1307.10713150324,167.230293278264,215.988955245218,1474.55829165049,3164.88467167721
41.3598894376243,6123.54822802492,8557.35124274868,1270.73161144196,2103.58445442866,8809.28507633245,20740.9523849517,5.90855563394634,874.792604003559,1222.4787489641,181.533087348851,300.512064918381,1258.46929661892,2962.99319785025
41.4476985687355,8028.10944599785,10028.1593916589,1655.17652049012,1113.19201028421,10304.590454025,23101.1183764582,5.92109979553364,1146.87277799969,1432.59419880841,236.453788641446,159.027430040601,1472.084350575,3300.15976806546
38.8162389298872,8499.50485590871,9621.56512710763,1289.63466735924,1529.96375719091,11194.4753919005,23635.6389435583,5.54517698998389,1214.21497941553,1374.50930387252,184.233523908463,218.566251027272,1599.21077027151,3376.51984907976
32.185685066758,7322.31825841033,7802.80653035612,1504.64915049893,1299.24042785999,11552.6283112233,22159.3244199383,4.59795500953685,1046.04546548719,1114.68664719373,214.949878642704,185.60577540857,1650.3754730319,3165.6177742769
39.4842126110285,7851.9005797315,8260.51876223981,1730.57821378199,1395.11540573506,14403.8289679152,25790.0413496721,5.6406018015755,1121.70008281879,1180.0741088914,247.225459111713,199.302200819295,2057.68985255931,3684.29162138172
39.5435831587678,5761.70727837799,8801.81788767063,865.960176197175,1027.8882459603,8892.64212494649,19588.3084347746,5.6490833083954,823.101039768284,1257.40255538152,123.708596599596,146.841177994329,1270.37744642093,2798.32977639637
52.8287294200694,7473.13203579347,11054.8638010323,2404.22403365095,2012.58432610522,10056.8223987683,25528.4945595567,7.5469613457242,1067.59029082764,1579.26625729032,343.46057623585,287.51204658646,1436.68891410976,3646.92779422239
39.3965527311178,6105.54861698292,7733.30244574294,1293.55286243547,1399.88781640599,13738.4053668514,24165.1484914358,5.62807896158825,872.22123099756,1104.75749224899,184.793266062211,199.983973772284,1962.62933812163,3452.16407020511
31.9492222932023,7422.24851597639,7814.45979342745,1521.87058399713,1786.75154629072,11924.274511022,23047.3564347373,4.56417461331461,1060.32121656806,1116.35139906106,217.410083428161,255.250220898674,1703.46778728886,3292.47949067676
64.5643469161933,5733.33044007132,5983.9015211976,1246.19996040275,1096.03363445327,1292.10648028707,9618.24159634069,21.5214489720644,1911.11014669044,1994.6338403992,415.399986800918,365.344544817756,430.702160095691,3206.08053211356
110.49057552425,5476.50640869571,6744.08055478818,1402.28588602626,1252.3361704343,985.766187105609,10384.4687983543,36.8301918414167,1825.5021362319,2248.02685159606,467.42862867542,417.445390144767,328.588729035203,3461.48959945145
69.8263071511971,4861.0278594643,6045.58851881299,1025.36148522622,638.124969190643,962.24010275591,8671.31507598577,23.2754357170657,1620.34261982143,2015.19617293766,341.787161742074,212.708323063548,320.746700918637,2890.43835866192
57.4677450855248,4616.65667588466,5777.21861117514,1553.482801527,847.31583874801,1223.19677792293,9401.21402937308,19.1559150285083,1538.88555862822,1925.73953705838,517.827600509001,282.438612916003,407.732259307644,3133.73800979103
48.5545130456914,3977.79665992185,4963.42451660885,1294.14298326014,714.553099344,989.933551984602,7962.0541511976,16.1848376818971,1325.93221997395,1654.47483886962,431.380994420048,238.184366448,329.977850661534,2654.0180503992
71.46576169752,5162.36363129231,4245.68565196559,1015.49213379024,566.449089175889,1388.56319546842,7216.19007040013,23.82192056584,1720.78787709744,1415.2285506552,338.497377930079,188.81636305863,462.854398489473,2405.39669013338
51.8675067484354,4077.5119292159,3955.03013924744,603.781335210519,628.176903554608,938.13472803125,6125.12310604382,17.2891689161451,1359.17064307197,1318.34337974915,201.260445070173,209.392301184869,312.711576010417,2041.70770201461
65.9341697416716,5215.56249349063,6430.51165357128,1121.37971732872,877.514755033837,1029.54612940884,9458.95225534269,21.9780565805572,1738.52083116354,2143.50388452376,373.793239109574,292.504918344612,343.182043136282,3152.98408511423
89.2984489600258,4211.16870219024,5671.88417834425,1273.22132428591,1193.61186463796,1444.86876959635,9583.58613686447,29.7661496533419,1403.72290073008,1890.62805944808,424.407108095303,397.870621545988,481.622923198783,3194.52871228816
16.4379045797716,5488.85314833509,5353.13958881808,706.105233846181,899.226159465639,1212.81410186948,8171.28508399938,5.47930152659055,1829.6177161117,1784.37986293936,235.36841128206,299.742053155213,404.271367289827,2723.76169466646
38.195957160335,6538.98825674237,6568.84943964709,1244.71546533667,907.500741619177,969.34091588881,9690.40656249174,12.7319857201117,2179.66275224746,2189.61647988236,414.905155112223,302.500247206392,323.113638629603,3230.13552083058
58.9178617172695,6867.25572645851,8088.10762343138,1631.36426586704,548.166466190593,1201.89315162726,11469.5315071163,19.6392872390898,2289.08524215284,2696.03587447713,543.788088622347,182.722155396864,400.631050542419,3823.17716903876
9.5472827789117,6093.49075183478,5742.22973252967,1505.46814795259,1498.67875154478,951.996352247861,9698.3729842749,3.18242759297057,2031.16358394493,1914.07657750989,501.822715984196,499.55958384826,317.332117415954,3232.7909947583
44.827220057709,6099.1646460829,5524.87089223311,872.975507254401,513.420862286075,971.290916236592,7882.55817801018,14.942406685903,2033.05488202763,1841.62363074437,290.991835751467,171.140287428692,323.763638745531,2627.51939267006
109.850144891757,8096.4653378115,9942.71926336602,1820.93712080749,2140.11143196241,705.01121020449,14608.7790263404,36.616714963919,2698.8217792705,3314.23975445534,606.979040269163,713.370477320804,235.00373673483,4869.59300878014
68.8199864600808,5854.44647210339,6599.98431352134,1511.81057403121,892.619564959299,579.097004989089,9583.51145750094,22.9399954866936,1951.4821573678,2199.99477117378,503.936858010405,297.539854986433,193.032334996363,3194.50381916698
24.5183977616881,6902.85197532066,7231.83795893033,1100.10944370316,1027.4829075619,901.049179100248,10260.4794892956,8.17279925389603,2300.95065844022,2410.61265297678,366.703147901054,342.494302520634,300.349726366749,3420.15982976521
96.1146287690615,5111.34691732828,7611.08065346178,1017.0151952434,1364.96116847504,1167.52385016501,11160.5808673452,32.0382095896871,1703.78230577609,2537.02688448726,339.005065081135,454.987056158347,389.174616721671,3720.19362244841
93.2796347961755,7367.33924607985,8171.37892021847,2637.62536635581,834.080636398876,861.867773247043,12504.9526962202,31.0932115987252,2455.77974869328,2723.79297340616,879.208455451936,278.026878799625,287.289257749014,4168.31756540673
70.414182631677,5212.72325020756,6196.87584236963,1217.21530423214,597.388490986861,853.578903135467,8865.0585407241,23.471394210559,1737.57441673585,2065.62528078988,405.738434744047,199.12949699562,284.526301045156,2955.0195135747
84.2068808058317,2799.5859114956,6294.78178423485,1333.42737597411,701.786305373066,777.856457680847,9107.85192326288,28.0689602686106,933.195303831866,2098.26059474495,444.475791991371,233.928768457689,259.285485893616,3035.95064108763
76.5852111703452,2903.12284167563,6238.0344918294,825.732466457279,818.488533211322,691.041136487839,8573.29662798584,25.5284037234484,967.707613891877,2079.3448306098,275.24415548576,272.829511070441,230.347045495946,2857.76554266195
58.7601011377891,1945.48135072159,4651.05107133278,1039.95915126924,834.402906426252,835.70494677968,7361.11807580796,19.586700379263,648.493783573864,1550.35035711093,346.653050423081,278.134302142084,278.568315593227,2453.70602526932
62.364027679443,2706.35536070764,5338.99956400427,1137.2005447234,706.289919623118,635.938934704103,7818.42896305489,20.788009226481,902.118453569215,1779.66652133476,379.066848241133,235.429973207706,211.979644901368,2606.14298768496
75.3839123324988,2128.29436917127,6052.09546156453,938.635775069957,753.094207785306,758.415452726417,8502.24089714621,25.1279707774996,709.431456390423,2017.36515385484,312.878591689986,251.031402595102,252.805150908806,2834.08029904874
70.820705302234,1934.89537124392,5416.32226462412,507.480971054041,567.406851698105,587.87437365809,7079.08446103436,23.6069017674113,644.965123747973,1805.44075487471,169.16032368468,189.135617232702,195.958124552697,2359.69482034479
70.2236609870242,2678.81966033243,5320.32427635266,810.498181264875,581.228244409713,782.770254472473,7494.82095649972,23.4078869956747,892.939886777477,1773.44142545089,270.166060421625,193.742748136571,260.923418157491,2498.27365216657
81.1881307429067,2642.87110373303,5599.35699482316,998.010701680542,1305.23244723043,508.36827279009,8410.96841652423,27.0627102476356,880.957034577678,1866.45233160772,332.670233893514,435.077482410145,169.45609093003,2803.65613884141
96.1681317484218,2112.71926247795,7152.15968066805,1404.27346095322,931.422749430558,756.018774013386,10243.8746650652,32.0560439161406,704.239754159318,2384.05322688935,468.091153651072,310.474249810186,252.006258004462,3414.62488835507
75.1141370033936,2702.24261237657,5388.65912965298,1324.47898486703,706.164296726169,747.540256268549,8166.84266751473,25.0380456677979,900.747537458858,1796.21970988433,441.492994955678,235.388098908723,249.18008542285,2722.28088917158
66.6511608580877,2409.24042560735,4397.52020503936,1139.77252574762,905.196169036052,874.251452560407,7316.74035238344,22.2170536193626,803.080141869118,1465.84006834645,379.924175249206,301.732056345351,291.417150853469,2438.91345079448
28.5149859318927,3334.78383669538,5079.65648328078,664.074529339157,520.675395581344,1117.80824321829,7382.21465141957,9.50499531063091,1111.59461223179,1693.21882776026,221.358176446386,173.558465193781,372.60274773943,2460.73821713986
80.2102129689621,2198.50787406776,4068.69192186263,811.858423311044,552.052573711066,983.86924781796,6416.4721667027,26.7367376563207,732.835958022588,1356.23064062088,270.619474437015,184.017524570355,327.95641593932,2138.82405556757
33.4243741630075,2389.82195108622,3992.08159788984,1031.49350969874,1155.36707108952,973.981706061954,7152.92388474006,11.1414580543358,796.607317028742,1330.69386596328,343.83116989958,385.122357029842,324.660568687318,2384.30796158002
61.4244828230041,2282.34101903906,3922.1722915916,611.070173261896,869.937653735422,840.804536574738,6243.98465516365,20.474827607668,760.780339679687,1307.39076386387,203.690057753965,289.979217911807,280.268178858246,2081.32821838789
75.6151158818946,2197.53800319793,4115.09245888174,673.368623226734,669.975342379734,709.805641140843,6168.24206562905,25.2050386272982,732.512667732643,1371.69748629391,224.456207742245,223.325114126578,236.601880380281,2056.08068854302
50.4335585167548,2426.88299679169,3750.00219096207,1092.14344218552,951.887836820767,787.063203054639,6581.096673023,16.8111861722516,808.960998930563,1250.00073032069,364.047814061839,317.295945606922,262.354401018213,2193.69889100767
18.1965867152898,2235.42614640909,2578.10498236725,554.545771296757,593.86320061644,850.223591948298,4576.73754622874,6.06552890509661,745.142048803029,859.368327455749,184.848590432252,197.95440020548,283.407863982766,1525.57918207625
52.4672966473092,3345.15522717166,4394.87825668809,593.00688887469,883.504016541254,743.94067613343,6615.32983823747,17.4890988824364,1115.05174239055,1464.95941889603,197.66896295823,294.501338847085,247.98022537781,2205.10994607916
13.8890579624122,3001.5502541231,3735.46157177688,848.361306385445,399.320378852061,931.526109110496,5914.66936612488,4.62968598747075,1000.51675137437,1245.15385725896,282.787102128482,133.106792950687,310.508703036832,1971.55645537496
75.7382403102427,974.485001297228,6623.88855166951,983.93966073664,716.064699083092,235.573466174257,8559.4663776635,18.9345600775607,243.621250324307,1655.97213791738,245.98491518416,179.016174770773,58.8933665435641,2139.86659441588
62.2891036482876,1086.00199756831,6054.61848057829,1441.52597372307,1083.15492991689,271.630090235992,8850.92947445425,15.5722759120719,271.500499392077,1513.65462014457,360.381493430769,270.788732479222,67.9075225589979,2212.73236861356
34.187385654353,1076.21565986026,6036.77592420818,1007.45576242178,740.040625878904,275.962538731986,8060.23485124085,8.54684641358824,269.053914965065,1509.19398105204,251.863940605446,185.010156469726,68.9906346829964,2015.05871281021
82.9256431906391,1079.15315913533,8596.39785581786,1540.15029652041,1102.9641110383,228.683014920044,11468.1952782966,20.7314107976598,269.788289783833,2149.09946395447,385.037574130103,275.741027759575,57.1707537300109,2867.04881957415
29.7670946094924,1123.95193779097,5441.65718123051,1489.92804346406,1116.86122489923,275.98663965388,8324.43308924768,7.44177365237309,280.987984447743,1360.41429530763,372.482010866016,279.215306224808,68.9966599134699,2081.10827231192
42.3788667603887,1070.48317382539,6113.45749214139,1537.68680288128,995.598734447417,262.371039090059,8909.11406856015,10.5947166900972,267.620793456348,1528.36437303535,384.42170072032,248.899683611854,65.5927597725146,2227.27851714004
62.7316860194358,1144.34433469243,5749.06561054162,2071.28681374528,2259.39448100469,209.50906001229,10289.2559653039,15.682921504859,286.086083673107,1437.2664026354,517.821703436321,564.848620251172,52.3772650030725,2572.31399132597
99.463557251426,1145.64808178169,6808.80826471715,1315.09875748852,774.432571041423,283.587053848156,9181.92664709525,24.8658893128565,286.412020445423,1702.20206617929,328.774689372131,193.608142760356,70.8967634620389,2295.48166177381
57.0262540035003,1107.78304974154,5461.86291457498,994.868215013177,1409.48058742613,211.888149066275,8078.09986608057,14.2565635008751,276.945762435385,1365.46572864375,248.717053753294,352.370146856534,52.9720372665687,2019.52496652014
51.2583390039106,1322.61386853142,5626.64894589742,676.39979033489,791.299331587207,272.963826611761,7367.31189443128,12.8145847509776,330.653467132855,1406.66223647436,169.099947583722,197.824832896802,68.2409566529402,1841.82797360782
20.3036293858342,19516.1398405744,14814.0374345296,3345.40343097183,5796.68635167738,10603.3451106954,34559.4723278742,4.06072587716684,3903.22796811487,2962.80748690591,669.080686194366,1159.33727033548,2120.66902213909,6911.89446557484
47.8600176200099,19894.8002098197,13694.7455585088,1974.93410180855,2208.30033106513,11786.1162390894,29664.0962304718,9.57200352400198,3978.96004196394,2738.94911170175,394.98682036171,441.660066213026,2357.22324781788,5932.81924609436
23.8108175758872,23581.7518481631,12830.4469057691,1911.07212731405,3123.654184638,11285.031923595,29150.2051413162,4.76216351517743,4716.35036963262,2566.08938115381,382.214425462809,624.7308369276,2257.00638471901,5830.04102826323
43.388391793809,18945.3825008426,11589.2777418534,1957.47698128299,2885.30405463268,10929.4436609554,27361.5024387245,8.6776783587618,3789.07650016852,2317.85554837068,391.495396256598,577.060810926536,2185.88873219109,5472.3004877449
30.1243363266478,18645.2678531121,14057.9549604537,1533.64810211701,2763.66597681477,10561.1159436846,28916.3849830701,6.02486726532957,3729.05357062242,2811.59099209074,306.729620423401,552.733195362953,2112.22318873692,5783.27699661401
82.4108799337273,21384.645654407,14374.5882645621,2033.45902199009,2293.50067721369,10437.7996875716,29139.3476513375,16.4821759867455,4276.9291308814,2874.91765291243,406.691804398017,458.700135442737,2087.55993751432,5827.8695302675
51.4052355708315,23955.6339269854,14780.2085685687,2929.68807977319,2036.6352355003,13498.5761814121,33245.1080652543,10.2810471141663,4791.12678539708,2956.04171371374,585.937615954638,407.327047100061,2699.71523628242,6649.02161305086
40.0149301878657,27232.6092469137,12646.5287286601,1710.70477424786,2010.4754293635,12908.5089150599,29276.2178473313,8.00298603757314,5446.52184938275,2529.30574573202,342.140954849572,402.095085872701,2581.70178301197,5855.24356946627
28.9028700322129,22673.1071835919,12647.7890770505,2095.83103361453,2668.07313355287,11948.6867283756,29360.3799725936,5.78057400644258,4534.62143671838,2529.55781541011,419.166206722907,533.614626710575,2389.73734567513,5872.07599451872
42.8638386899982,24176.6479580457,14479.3842161326,1533.85905473461,2301.9164643993,9305.8471732229,27621.0069084894,8.57276773799965,4835.32959160913,2895.87684322652,306.771810946922,460.38329287986,1861.16943464458,5524.20138169788
57.6486097525761,745.33149292425,3966.06844302425,586.319103905889,643.30064205086,1463.51404350377,6659.20223248477,19.2162032508587,248.44383097475,1322.02281434142,195.439701301963,214.433547350287,487.838014501257,2219.73407749492
77.4117768413405,932.531981261574,5448.29105163837,1766.10835373876,1817.76425955981,1298.87515821148,10331.0388231484,25.8039256137802,310.843993753858,1816.09701721279,588.702784579585,605.92141985327,432.958386070494,3443.67960771614
68.221006493274,647.281897483936,4869.03081171909,734.713257863727,399.07936522283,1154.68057708194,7157.50401188759,22.740335497758,215.760632494645,1623.01027057303,244.904419287909,133.026455074277,384.893525693981,2385.8346706292
60.7420536172194,969.096100001112,4506.55747512935,777.63489317618,693.373346262643,1434.92543538795,7412.49114995612,20.2473512057398,323.032033333704,1502.18582504312,259.211631058727,231.124448754214,478.308478462649,2470.83038331871
51.7963788536734,652.487269825546,3924.95886950962,963.870408524344,697.036446651266,1465.4262686961,7051.29199338133,17.2654596178911,217.495756608515,1308.31962316987,321.290136174781,232.345482217089,488.475422898701,2350.43066446044
81.5980841335729,635.004166093749,5223.63427383602,1125.78748300501,787.399797787425,1247.65604441494,8384.4775990434,27.1993613778576,211.668055364583,1741.21142461201,375.262494335005,262.466599262475,415.885348138312,2794.8258663478
64.8123431406481,650.22768484841,4743.67099849072,1145.63373482832,737.045286735503,1339.03561343358,7965.38563348812,21.604114380216,216.742561616137,1581.22366616357,381.87791160944,245.681762245168,446.345204477859,2655.12854449604
39.5849956280798,450.98172327081,3199.44193275734,731.260267480434,881.626608327461,1511.9138711602,6324.24267972543,13.1949985426933,150.32724109027,1066.48064425245,243.753422493478,293.875536109154,503.971290386734,2108.08089324181
51.1282125195439,843.372355676317,4173.22619419955,920.544929419901,931.095516507201,1157.48156314248,7182.34820326913,17.0427375065146,281.124118558772,1391.07539806652,306.848309806634,310.365172169067,385.82718771416,2394.11606775638
80.7701226345218,806.48974286846,5710.35172159837,1332.23520010517,696.167979119388,997.038731970359,8735.79363279329,26.9233742115073,268.829914289487,1903.45057386612,444.078400035057,232.055993039796,332.34624399012,2911.9312109311
74.6480779280967,1807.13645935507,4060.95715257045,944.715491968042,1177.18362666936,1109.46637073212,7292.32264193996,37.3240389640483,903.568229677533,2030.47857628522,472.357745984021,588.591813334678,554.733185366061,3646.16132096998
58.7628353628307,1704.10546913508,3460.27882038228,769.314085163057,753.457936006997,1782.36814064497,6765.41898219731,29.3814176814153,852.05273456754,1730.13941019114,384.657042581529,376.728968003499,891.184070322485,3382.70949109866
59.5483763108575,2104.21555977559,3620.6108156715,554.128512762775,442.157370893172,1711.28114180705,6328.17784113449,29.7741881554288,1052.1077798878,1810.30540783575,277.064256381388,221.078685446586,855.640570903523,3164.08892056725
56.899066734135,1899.82650359547,3372.4230194013,840.645254354039,429.579991546129,1630.24824807876,6272.89651338023,28.4495333670675,949.913251797736,1686.21150970065,420.32262717702,214.789995773065,815.12412403938,3136.44825669012
50.5374612763459,1962.48579427773,3012.28132355305,915.492485175866,820.477509417098,1366.23899638015,6114.49031452616,25.268730638173,981.242897138863,1506.14066177653,457.746242587933,410.238754708549,683.119498190073,3057.24515726308
74.5341247148541,1989.22881267854,4600.2195967461,737.41109538394,644.078427336401,1895.58418045474,7877.29329992118,37.267062357427,994.614406339271,2300.10979837305,368.70554769197,322.0392136682,947.792090227371,3938.64664996059
70.4759893015766,2281.1158651211,4097.70252997762,662.262818408426,740.134962359647,1607.51847102198,7107.61878176767,35.2379946507883,1140.55793256055,2048.85126498881,331.131409204213,370.067481179823,803.75923551099,3553.80939088383
37.8086906100329,1509.65530417428,2287.61351690806,549.75476603621,336.364203913299,1628.93011416625,4802.66260102382,18.9043453050164,754.827652087141,1143.80675845403,274.877383018105,168.182101956649,814.465057083125,2401.33130051191
