"enteric_CH4","milk_yield","enteric_CH4_CO2eq","mm_CH4_CO2eq","mm_N2O_CO2eq","feed_CO2","on_farm","pc_enteric_CH4","pc_milk_yield","pc_enteric_CH4_CO2eq","pc_mm_CH4_CO2eq","pc_mm_N2O_CO2eq","pc_feed_CO2","pc_on_farm","CO2eq_per_milk"
55.5352850901592,6069.81495,6270.98524311231,1415.68557846795,681.501837132087,1250.6086107,9618.78126941235,18.5117616967197,2023.27165,2090.32841437077,471.89519282265,227.167279044029,416.8695369,3206.26042313745,1.58469102413284
67.7401581648884,4623.39514,6158.22172497348,996.864302908371,853.115082617266,1302.18740992,9310.38852041912,22.5800527216295,1541.13171333333,2052.74057499116,332.288100969457,284.371694205755,434.062469973333,3103.46284013971,2.01375574410002
77.7637897135355,5560.61659,5461.20766935373,1245.11904868599,723.259282038895,1396.52715633,8826.11315640862,25.9212632378452,1853.53886333333,1820.40255645124,415.039682895329,241.086427346298,465.50905211,2942.03771880287,1.58725440129808
53.6433216243106,5298.62908,6867.51342873588,1762.4423283179,1306.83604483395,1507.51183664,11444.3036385277,17.8811072081035,1766.20969333333,2289.17114291196,587.480776105967,435.61201494465,502.503945546667,3814.76787950924,2.15986125198402
89.3128765516248,5439.30373,7059.00396280498,1333.14450934437,1357.39387330404,1381.57031788,11131.1126633334,29.7709588505416,1813.10124333333,2353.00132093499,444.381503114789,452.464624434678,460.523439293333,3710.37088777779,2.04642233930433
34.7598369288999,6177.43447,7169.24282025471,916.685042049253,1024.40117681122,1470.61072736,10580.9397664752,11.5866123096333,2059.14482333333,2389.74760675157,305.561680683084,341.467058937074,490.203575786667,3526.97992215839,1.71283723329811
75.4280471360338,5441.46088,9079.85291495114,1867.94923372052,1157.81777832203,1298.10365643,13403.7235834237,25.1426823786779,1813.82029333333,3026.61763831705,622.649744573506,385.939259440675,432.70121881,4467.90786114123,2.46325828284254
81.1640375560525,5645.83679,5884.69179397392,1132.15410108432,910.149957910219,1240.34173213,9167.33758509846,27.0546791853508,1881.94559666667,1961.56393132464,377.384700361439,303.383319303406,413.447244043333,3055.77919503282,1.62373407629066
70.2699474043132,4484.8353,5741.34051438994,1662.5131829011,1641.09616363302,1100.0817073,10145.0315682241,23.4233158014377,1494.9451,1913.78017146331,554.171060967032,547.032054544341,366.693902433333,3381.67718940802,2.26207449986493
42.0371706234128,5176.17596,4424.49910500722,1192.52587308342,1117.90302768446,1532.20766571,8267.1356714851,14.0123902078043,1725.39198666667,1474.83303500241,397.508624361141,372.634342561485,510.73588857,2755.71189049503,1.597151204938
86.8925235957141,3093.16476,6365.52682824912,1126.58607228189,1105.22750784725,157.93812548,8755.27853385826,28.9641745319047,1031.05492,2121.84227608304,375.52869076063,368.409169282415,52.6460418266667,2918.42617795275,2.83052446706986
63.4993799113139,2133.956075,4160.88491577694,801.507647283257,827.449977564868,127.67818859,5917.52072921507,21.166459970438,711.318691666667,1386.96163859231,267.169215761086,275.816659188289,42.5593961966667,1972.50690973836,2.77302836667576
2.40979974358948,2846.343365,4184.64670401077,1230.68276544777,1768.31352714084,205.02666943,7388.66966602939,0.803266581196494,948.781121666667,1394.88223467026,410.227588482591,589.437842380281,68.3422231433333,2462.88988867646,2.59584622041178
51.001644619221,2728.15308,4868.18882633408,798.810769017879,902.808287686365,203.69691515,6773.50479818833,17.000548206407,909.38436,1622.72960877803,266.270256339293,300.936095895455,67.8989717166667,2257.83493272944,2.48281698261167
28.8541157754408,2366.31617,4780.95841731724,401.559529835849,668.974883666836,225.58714526,6077.07997607993,9.6180385918136,788.772056666667,1593.65280577241,133.85317661195,222.991627888945,75.1957150866667,2025.69332535998,2.568160608935
81.0860014213246,2671.983595,5323.22354776669,760.607842222623,902.79217982283,198.87192082,7185.49549063215,27.0286671404415,890.661198333333,1774.40784925556,253.535947407541,300.93072660761,66.2906402733333,2395.16516354405,2.68919895469349
53.2327779501123,2713.000835,5804.37938278879,888.787837787174,607.60121493918,222.01129992,7522.77973543515,17.7442593167041,904.333611666667,1934.79312759626,296.262612595725,202.53373831306,74.00376664,2507.59324514505,2.772863037263
78.7465517122387,2620.00212,5943.99643679626,1350.33467734102,971.380063120899,216.29573134,8482.00690859818,26.2488505707462,873.33404,1981.33214559875,450.111559113674,323.793354373633,72.0985771133333,2827.33563619939,3.23740459744291
73.462645178245,2736.62546,5151.04228873307,634.826480954407,774.513204980785,258.70750194,6819.08947660826,24.4875483927483,912.208486666667,1717.01409624436,211.608826984802,258.171068326928,86.23583398,2273.02982553609,2.49178763271765
62.7894833845883,2992.703255,4725.27603355065,391.60573812013,486.919490577967,201.81083288,5805.61209512874,20.9298277948628,997.567751666667,1575.09201118355,130.535246040043,162.306496859322,67.2702776266667,1935.20403170958,1.93992240474532
66.2784628095316,3765.029312,5337.57929546932,856.001756843053,1114.78545419801,2141.96160695,9450.32811346038,22.0928209365105,1255.00977066667,1779.19309848977,285.333918947684,371.595151399338,713.987202316667,3150.10937115346,2.5100277661425
45.7703312936594,3382.813576,5281.87115358138,942.084770270378,788.135934130667,1776.72736098,8788.81921896243,15.2567770978865,1127.60452533333,1760.62371786046,314.028256756793,262.711978043556,592.24245366,2929.60640632081,2.59807968175259
66.0491748991667,3367.22209,7860.15718975982,1819.92964574338,1187.69502386743,2308.89040702,13176.6722663906,22.0163916330556,1122.40736333333,2620.05239658661,606.643215247794,395.898341289144,769.630135673333,4392.22408879688,3.91321745765532
62.3686620802304,3662.258598,7061.13006793249,1298.0861081345,1497.11562653933,1850.66212685,11706.9939294563,20.7895540267435,1220.752866,2353.71002264416,432.695369378165,499.038542179776,616.887375616667,3902.33130981877,3.19665955207249
23.9194643111468,3435.248016,4979.6542412757,881.925886717721,1597.39091184965,2281.90448345,9740.87552329307,7.97315477038227,1145.082672,1659.8847470919,293.975295572574,532.463637283217,760.634827816667,3246.95850776436,2.83556688714294
44.1051596616723,3569.512609,3956.599483883,443.678713163897,666.679062026295,2679.81757443,7746.7748335032,14.7017198872241,1189.83753633333,1318.86649462767,147.892904387966,222.226354008765,893.27252481,2582.2582778344,2.17026123229565
29.6342808640063,3528.688527,5365.33681720213,599.051425466552,1762.07283627747,2381.02829573,10107.4893746762,9.87809362133544,1176.229509,1788.44560573404,199.683808488851,587.35761209249,793.676098576667,3369.16312489205,2.86437561641897
55.2306591637063,4065.242031,6950.48230374117,1622.68746730714,1161.53876531866,1859.59994597,11594.308482337,18.4102197212354,1355.080677,2316.82743458039,540.895822435713,387.179588439553,619.866648656667,3864.76949411232,2.85205859673868
38.5105864626291,3886.028856,4559.83057279534,1007.89702426736,1019.33468399706,2532.78828228,9119.85056333975,12.8368621542097,1295.342952,1519.94352426511,335.965674755786,339.77822799902,844.26276076,3039.95018777992,2.34683037653176
13.852454011858,3819.413436,5028.96256173534,807.951897885669,712.902476590754,2163.87623576,8713.69317197176,4.61748467061932,1273.137812,1676.32085391178,269.317299295223,237.634158863585,721.292078586667,2904.56439065725,2.28142182510031
39.7653278085033,2298.564578,2234.70715058072,448.249199028205,417.09051263205,1502.3958109,4602.44267314097,19.8826639042517,1149.282289,1117.35357529036,224.124599514102,208.545256316025,751.19790545,2301.22133657049,2.00231166754758
116.582223670477,2304.586859,3358.83722715771,755.302292895767,403.291571584116,1357.3908549,5874.82194653759,58.2911118352383,1152.2934295,1679.41861357886,377.651146447884,201.645785792058,678.69542745,2937.4109732688,2.54918660305422
33.3973516743221,2213.9904645,2579.01304764486,749.284963287922,516.128216907225,951.51506171,4795.94128955001,16.698675837161,1106.99523225,1289.50652382243,374.642481643961,258.064108453612,475.757530855,2397.97064477501,2.1661978072851
33.8710107656614,2275.2908275,2076.80428148922,282.850959939439,841.756344175571,1237.7715146,4439.18310020423,16.9355053828307,1137.64541375,1038.40214074461,141.425479969719,420.878172087785,618.8857573,2219.59155010211,1.95103986116879
28.0145756805214,2337.1821255,3256.31724573392,312.310253360132,550.728529447524,1211.2543977,5330.61042624158,14.0072878402607,1168.59106275,1628.15862286696,156.155126680066,275.364264723762,605.62719885,2665.30521312079,2.28078521056684
83.0576350976611,2572.5489445,3639.1156921068,473.44701013313,676.658566457821,1407.75226754,6196.97353623775,41.5288175488306,1286.27447225,1819.5578460534,236.723505066565,338.329283228911,703.87613377,3098.48676811888,2.40888460042193
59.9910847101663,2463.7843465,2627.05536655095,584.902393778045,432.781789408405,1278.95997592,4923.6995256574,29.9955423550831,1231.89217325,1313.52768327547,292.451196889023,216.390894704203,639.47998796,2461.8497628287,1.99842958360049
74.7289208164474,2479.451424,3215.40227371424,923.275649442876,482.636473680472,1235.31789754,5856.63229437758,37.3644604082237,1239.725712,1607.70113685712,461.637824721438,241.318236840236,617.65894877,2928.31614718879,2.36206776938155
68.2561716289696,2413.812744,3259.28291365147,825.672407156458,684.459463447155,1150.78057124,5920.19535549508,34.1280858144848,1206.906372,1629.64145682574,412.836203578229,342.229731723578,575.39028562,2960.09767774754,2.4526324049829
83.8547439280066,2957.0528655,3373.63943246297,530.835098649352,370.662295330312,1223.79101883,5498.92784527263,41.9273719640033,1478.52643275,1686.81971623148,265.417549324676,185.331147665156,611.895509415,2749.46392263632,1.85959740842943
41.0208282846693,7290.605776,9446.92724400346,1653.80945659136,2097.91716289711,11193.21308675,24391.8669502419,5.86011832638133,1041.51511085714,1349.56103485764,236.258493798766,299.702451842445,1599.03044096429,3484.55242146313,3.34565709622343
50.1740528698527,7094.750864,9855.33278192795,1648.03502865997,2109.89552026622,12252.06842725,25865.3317581041,7.16772183855039,1013.53583771429,1407.90468313256,235.433575522853,301.413645752316,1750.29548960714,3695.04739401488,3.64569979325833
33.2409838098226,7538.303463,7151.39740755888,1213.44978584144,1873.39714469949,12916.49046929,23154.7348073898,4.7487119728318,1076.90049471429,1021.62820107984,173.34996940592,267.628163528498,1845.21292418429,3307.81925819854,3.07161086324521
50.3914045303015,7530.667736,11351.7691806749,1587.98333106056,1898.36066319465,11595.26239096,26433.3755658902,7.19877207575736,1075.80967657143,1621.68131152499,226.854761580081,271.194380456378,1656.46605585143,3776.19650941288,3.51009717764159
30.2964858792987,7500.520269,7911.61752516053,1023.21669258446,1465.42277455067,11893.03157635,22293.2885686457,4.32806941132838,1071.50289557143,1130.23107502293,146.173813226351,209.346110650096,1699.00451090714,3184.75550980652,2.97223229444294
34.6314056254451,7072.21007,8221.68092528093,1474.32906330446,1518.13784617379,12518.10873623,23732.2565709892,4.94734366077787,1010.31572428571,1174.5258464687,210.618437614923,216.876835167684,1788.30124803286,3390.32236728417,3.3557058311461
40.2444465847987,7079.634608,9642.42258680057,1824.18882896826,1881.41393761107,11541.2639112,24889.2892645799,5.74920665497124,1011.37637257143,1377.48894097151,260.598404138323,268.773419658724,1648.75198731429,3555.61275208284,3.51561777446183
50.849074813267,6861.094727,12245.8733032917,2367.70124869871,2267.35156343431,13813.88359877,30694.8097141947,7.26415354475243,980.156389571429,1749.41047189882,338.243035528388,323.907366204901,1973.41194268143,4384.97281631354,4.47374813138835
31.2120687459319,7415.338248,7015.36011785721,630.758007661602,1959.98313333374,12280.93882587,21887.0400847226,4.45886696370456,1059.33403542857,1002.19430255103,90.1082868088003,279.997590476249,1754.41983226714,3126.72001210322,2.95159025154729
37.9556933013635,6441.643005,10316.8904206889,631.204460769289,1389.90833966055,11926.60727207,24264.6104931887,5.42224190019478,920.234715,1473.84148866984,90.1720658241841,198.558334237222,1703.80103886714,3466.37292759839,3.76683564648872
89.7236037699416,4942.9164685,5654.59104053416,1398.26202635131,1227.10853067204,1034.24658459,9314.20818214751,29.9078679233139,1647.63882283333,1884.86368017805,466.087342117102,409.03617689068,344.74886153,3104.73606071584,1.88435476130432
32.6689713750146,5319.8566405,5382.24830577731,1155.60257236526,647.764442222664,960.20922443,8145.82454479523,10.8896571250049,1773.28554683333,1794.08276859244,385.200857455086,215.921480740888,320.069741476667,2715.27484826508,1.53121128918798
