"enteric_CH4","milk_yield","enteric_CH4_CO2eq","mm_CH4_CO2eq","mm_N2O_CO2eq","feed_CO2","on_farm","pc_enteric_CH4","pc_milk_yield","pc_enteric_CH4_CO2eq","pc_mm_CH4_CO2eq","pc_mm_N2O_CO2eq","pc_feed_CO2","pc_on_farm","CO2eq_per_milk"
30.6925096309483,5257.129885381,5551.13257243305,1589.11005876151,830.357624788314,1086.54606811233,9057.14632409521,10.2308365436494,1752.37662846033,1850.37752414435,529.703352920504,276.785874929438,362.18202270411,3019.0487746984,1.7228309974386
19.7697111800245,5314.55062194216,4361.37769975637,1296.07547533326,810.659755443078,1381.21787148876,7849.33080202146,6.58990372667485,1771.51687398072,1453.79256658546,432.025158444419,270.219918481026,460.405957162919,2616.44360067382,1.47695098991323
20.8591614004549,5644.53741827888,6468.32741993833,1258.9752982257,415.885768344296,1479.9887794207,9623.17726592903,6.95305380015164,1881.51247275963,2156.10913997944,419.658432741901,138.628589448099,493.329593140232,3207.72575530968,1.70486552799987
43.5453011166687,5938.22397737319,4881.53198038475,989.886342894918,1972.21286902138,1342.33213823289,9185.96333053394,14.5151003722229,1979.40799245773,1627.17732679492,329.962114298306,657.404289673794,447.44404607763,3061.98777684465,1.54692099279782
41.6363142218057,4554.08007959685,5486.11145667618,2010.40586705057,726.670469484209,1255.63524698613,9478.82304019709,13.8787714072686,1518.02669319895,1828.70381889206,670.135289016856,242.22348982807,418.545082328711,3159.6076800657,2.081391384105
61.5295537417477,4739.49843667355,6472.2727025213,1094.43027830258,840.81905312292,1461.81674467402,9869.33877862082,20.5098512472492,1579.83281222452,2157.42423417377,364.810092767528,280.27301770764,487.272248224673,3289.77959287361,2.08235932778315
43.7418673966172,6351.20096953172,4807.88473854911,988.621314069172,1447.98158812947,1313.52503782971,8558.01267857746,14.5806224655391,2117.06698984391,1602.62824618304,329.540438023057,482.66052937649,437.841679276569,2852.67089285915,1.34746368751868
56.3732686754343,4461.0740723983,5026.86613872238,1166.66303129783,827.902008037633,1197.05543572385,8218.48661378169,18.7910895584781,1487.02469079943,1675.62204624079,388.887677099277,275.967336012544,399.018478574617,2739.49553792723,1.84226634223166
85.2774781745508,6200.86828057487,8425.18406626067,2044.42432396399,695.904160314386,1054.3250642287,12219.8376147677,28.4258260581836,2066.95609352496,2808.39468875356,681.474774654665,231.968053438129,351.441688076232,4073.27920492258,1.97066556840889
72.2517974754912,5427.3578255798,5706.08842034496,613.202617366932,1194.68348299674,1034.78528232569,8548.75980303432,24.0839324918304,1809.11927519327,1902.02947344832,204.400872455644,398.227827665579,344.928427441896,2849.58660101144,1.57512367486496
67.1359412750554,1506.48774704354,3691.58094489145,962.201971009406,1484.54490005793,174.889759200087,6313.21757515888,22.3786470916851,502.162582347845,1230.52698163048,320.733990336469,494.848300019311,58.2965864000288,2104.40585838629,4.19068630830121
28.2910854468269,1605.15026048034,3743.55997465228,794.560382720877,1488.8694117639,170.766681038069,6197.75645017513,9.43036181560897,535.050086826779,1247.85332488409,264.853460906959,496.289803921301,56.9222270126898,2065.91881672504,3.86116901499332
51.7223964995481,1539.08749183161,4530.00448324352,625.532966640263,860.37098902447,221.135520437952,6237.04395934621,17.2407988331827,513.02916394387,1510.00149441451,208.510988880088,286.790329674823,73.7118401459841,2079.0146531154,4.05242976273151
26.8610076877217,1716.41108687601,3404.03656799216,847.364293449375,685.401903093801,178.171027453198,5114.97379198854,8.95366922924057,572.137028958671,1134.67885599739,282.454764483125,228.467301031267,59.3903424843992,1704.99126399618,2.980040056312
64.9307087081149,1370.40024880233,4509.61106869493,662.103684553328,1120.23009712467,148.912481548558,6440.85733192149,21.6435695693716,456.800082934111,1503.20368956498,220.701228184442,373.410032374891,49.6374938495193,2146.95244397383,4.6999826054837
32.2383981745715,1357.4565126145,4265.60179664241,711.226053129092,1207.59217289523,174.109081420091,6358.52910408683,10.7461327248572,452.485504204834,1421.86726554747,237.075351043031,402.530724298411,58.0363604733636,2119.50970136228,4.68414939631481
43.4442809895099,1315.82063136625,3753.17993212203,950.087099397215,1031.23904765838,212.494836115192,5947.00091529281,14.4814269965033,438.606877122084,1251.05997737401,316.695699799072,343.746349219459,70.8316120383974,1982.33363843094,4.51961367190137
46.119223780822,1623.08033866576,5289.18250004692,966.733937068539,810.349345923422,160.275450462607,7226.54123350149,15.3730745936073,541.026779555253,1763.06083334897,322.244645689513,270.116448641141,53.4251501542025,2408.84707783383,4.45236200657943
61.9731073217673,1464.05905064791,4276.92128370303,730.238093334536,647.473653740768,174.853659538488,5829.48669031682,20.6577024405891,488.019683549302,1425.64042790101,243.412697778179,215.824551246923,58.2845531794961,1943.16223010561,3.98172921217695
22.5822870256191,1464.55871289791,5876.38941535568,858.131673117,901.146180778276,147.808638891746,7783.4759081427,7.52742900853969,488.186237632635,1958.79647178523,286.043891039,300.382060259425,49.2695462972486,2594.4919693809,5.31455368746646
39.4877004529403,3858.74336474433,6545.18644144924,1054.65844906948,1181.2903520183,2041.73773486952,10822.8729774065,13.1625668176468,1286.24778824811,2181.72881381641,351.552816356492,393.763450672766,680.579244956508,3607.62432580218,2.80476620349787
31.4260430388459,3973.6775560226,5874.72455676262,1547.67353615301,861.425229301427,2894.27110525188,11178.0944274689,10.4753476796153,1324.55918534087,1958.24151892087,515.891178717669,287.141743100476,964.757035083959,3726.03147582298,2.81303509655109
